keyword,city,source_file,ranking,title,link,snippet,business_name,rating,review_count,official_website,top_3_reviews,profile_updates,attributes,product_listings,domain,domain_authority,page_authority,spam_score,backlinks_count,referring_domains,pages_to_domain,top_backlinks,trust_flow
criminal defense attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"Our legal team is experienced in handling a variety of criminal offenses, from misdemeanors to felony charges at the state and federal levels. Call the San Rafael criminal defense attorneys at (415) 524-7717 for a free consultation today. How Can Summit Defense Help You?",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
criminal defense attorney in san rafael,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,"Kevin Heaney Law: Criminal Defense Attorney in San Rafael, Marin ...",https://kevinheaneylaw.com/,Kevin Heaney is a Marin County criminal defense attorney you can trust. He and his team are here to support you in your criminal defense case.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kevinheaneylaw.com,16,30,1,2797,109,3757,,
criminal justice lawyers near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,Law Office of Will Morehead: Marin County Criminal Lawyer | San ...,https://www.criminal-law-specialist.com/,I can bring expertise and extensive experience to your criminal law matter. I can provide you with the peace of mind that comes only from placing your defense ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,criminal-law-specialist.com,9,28,11,2597,81,3064,,
criminal defense lawyer san rafael,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,"Kevin Heaney Law: Criminal Defense Attorney in San Rafael, Marin ...",https://kevinheaneylaw.com/,Kevin Heaney is a Marin County criminal defense attorney you can trust. He and his team are here to support you in your criminal defense case.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kevinheaneylaw.com,16,30,1,2797,109,3757,,
criminal justice attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,2,Law Office of Will Morehead: Marin County Criminal Lawyer | San ...,https://www.criminal-law-specialist.com/,Free Consultation - Call (415) 730-2558 - Law Office of Will Morehead aggressively represents the accused against charges in Criminal & DUI cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,criminal-law-specialist.com,9,28,11,2597,81,3064,,
criminal defense attorney san rafael,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,Law Office of Will Morehead: Marin County Criminal Lawyer | San ...,https://www.criminal-law-specialist.com/,Free Consultation - Call (415) 730-2558 - Law Office of Will Morehead aggressively represents the accused against charges in Criminal & DUI cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,criminal-law-specialist.com,9,28,11,2597,81,3064,,
criminal defense lawyers near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, California.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
criminal law lawyers near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,Law Office of Will Morehead: Marin County Criminal Lawyer | San ...,https://www.criminal-law-specialist.com/,Free Consultation - Call (415) 730-2558 - Law Office of Will Morehead aggressively represents the accused against charges in Criminal & DUI cases.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,criminal-law-specialist.com,9,28,11,2597,81,3064,,
criminal law attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, California.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
criminal defense law firms near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, California.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
drug defense attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,San Rafael Criminal Defense Attorney - Free Consult,https://summitdefense.com/san-rafael-criminal-defense-attorney/,"For a free consultation, contact Summit Defense now at (415) 524-7717. Summit Defense is a Criminal Defense law firm based in San Rafael, California. We offer legal advice to those charged with a criminal offense, wanting to protect their liberty and prove their innocence.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
domestic violence defense attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,1,Marin County Domestic Violence Defense Attorneys,https://www.brownsteinlawgroup.com/practice-areas/criminal-defense/domestic-violence-defense-attorneys-san-rafael-california/,"If you've been charged with domestic violence in Marin County or anywhere else in California, call Brownstein Law Group, P.C to secure an aggressive ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,brownsteinlawgroup.com,14,26,1,2071,74,3031,,
domestic violence defense attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,2,Domestic Violence - Criminal Defense - John Stanko,https://www.stankolaw.com/practice-areas/criminal-defense/domestic-violence/,"If you have been accused of, arrested for, or charged with spousal assault, child abuse or any other domestic violence crime, it is important for you to know ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stankolaw.com,15,28,7,14362,106,15543,,
domestic violence defense attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,San Rafael Domestic Violence Attorney | Summit Defense,https://summitdefense.com/san-rafael-domestic-violence-attorney/,Helping victims collect evidence for their case. Our San Rafael domestic violence lawyer can help you gather evidence to support your case. We will not let you ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,summitdefense.com,33,38,1,15241,956,230570,,
expungement attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,2,Expungements | Marin County Criminal Defense Lawyer John Stanko,https://www.stankolaw.com/practice-areas/criminal-defense/expungements/,Free Consultation - Call 415-755-8899 - John Stanko aggressively represents the accused against charges in Criminal Defense & Crime cases. Expungements ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,stankolaw.com,15,28,7,14362,106,15543,,
expungement attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,Marin County Criminal Record Expungement - Fresh Start Law Center,http://freshstartlawcenter.com/marin-county-criminal-expungement.html,Law firm is experienced in Marin County criminal record expungement and guarantees lowest prices for expunging your record in California.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,freshstartlawcenter.com,29,35,9,1540,315,43881,,
lawyers for criminal defense near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,"Kevin Heaney Law: Criminal Defense Attorney in San Rafael, Marin ...",https://kevinheaneylaw.com/,Kevin Heaney is a Marin County criminal defense attorney you can trust. He and his team are here to support you in your criminal defense case.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kevinheaneylaw.com,16,30,1,2797,109,3757,,
san rafael criminal defense lawyer,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,2,"Kevin Heaney Law: Criminal Defense Attorney in San Rafael, Marin ...",https://kevinheaneylaw.com/,Kevin Heaney is a Marin County criminal defense attorney you can trust. He and his team are here to support you in your criminal defense case.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kevinheaneylaw.com,16,30,1,2797,109,3757,,
shoplifting attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,2,"Marin County Theft Attorneys | Brownstein Law Group, P.C.",https://www.brownsteinlawgroup.com/practice-areas/criminal-defense/theft/,"Theft is a common crime in California. You'll need a fiercely compassionate defense attorney to help you fight theft charges. Call Brownstein Law Group, P.C..",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,brownsteinlawgroup.com,14,26,1,2071,74,3031,,
shoplifting attorney near me,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,Theft Lawyer in Marin County CA | Kevin Heaney Law Offices,https://kevinheaneylaw.com/practice/theft-lawyer/,A reputable and effective theft lawyer in California. You should retain counsel as soon as you are either investigated or charged with an ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kevinheaneylaw.com,16,30,1,2797,109,3757,,
lawyers near me criminal defense,San Rafael,CriminalLaw-LongTail-- San Rafael.xlsx,3,"Kevin Heaney Law: Criminal Defense Attorney in San Rafael, Marin ...",https://kevinheaneylaw.com/,Kevin Heaney is a Marin County criminal defense attorney you can trust. He and his team are here to support you in your criminal defense case.,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,kevinheaneylaw.com,16,30,1,2797,109,3757,,
child custody lawyers,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,1,Child Custody and Visitation - Kate Rockas - San Rafael Family Law ...,https://katerockas.com/divorce/child-custody-and-visitation/,"If you have child custody and visitation issues and need the advice of an experienced and responsive lawyer, call Kate Rockas in San Rafael to schedule a consultation at 415-578-1844. You may also reach the firm via email by completing the online form.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,katerockas.com,18,24,1,160,63,1933,,
child custody lawyers,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,2,Family & Children's Law Center,https://www.faclcmarin.org/,"Child Custody & Visitation. When you have children together, you need to decide who will have “custody ... San Rafael, CA 94903 415-492-9230/ info@faclc.org.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
child support lawyer,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Family & Children's Law Center,https://www.faclcmarin.org/,"Providing high quality, low cost, family law legal services to low income Marin County families.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
custody attorneys,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,Services · Divorce & legal separation · spousal support · guardianship · Child Custody & Visitation · step-parent adoption · child support · domestic violence ...,,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
custody attorneys,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Home - Kate Rockas - San Rafael Family Law Attorney,https://katerockas.com/,"Attorney Kate Rockas has been helping clients in Marin County resolve their family law disputes since 1987. Her integrity, focus and compassion enable her to ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,katerockas.com,18,24,1,160,63,1933,,
adoption attorneys,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,1,"Full-service family law firm in San Rafael, CA",https://www.marincountyfamilylaw.com/practice-areas/family-law/,"Ron Champoux assists families with all aspects of international and domestic adoptions. Mr. Champoux handles the legalities of your adoption, so you can concentrate on your new family.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincountyfamilylaw.com,22,26,2,284,79,637,,
custody attorney near me,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,"Providing high quality, low cost, family law legal services to low income Marin County families.",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
custody attorney near me,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"Marin County family law attorney Rachel Castrejon provides legal services for clients navigating through mediation, divorce and child custody/support ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
divorce attorney near me,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Marin County Family Law | Divorce Attorney,https://www.marincountyfamilylaw.com/,"Contact an AV-rated family lawyer with a 30-year reputation of care. To schedule an appointment, call the Law Offices of Ronald E. Champoux at 415-459-2000 or ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincountyfamilylaw.com,22,26,2,284,79,637,,
child support attorneys,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
custody attorney san rafael,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,1,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
custody attorney san rafael,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Marin County Family Law Attorney | Mediation And Divorce,https://rachelcastrejonfamilylaw.com/,"Marin County family law attorney Rachel Castrejon provides legal services for clients navigating through mediation, divorce and child custody/support ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,rachelcastrejonfamilylaw.com,18,28,2,318,80,3598,,
divorce lawyers near me,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Marin County Family Law | Divorce Attorney,https://www.marincountyfamilylaw.com/,"Contact an AV-rated family lawyer with a 30-year reputation of care. To schedule an appointment, call the Law Offices of Ronald E. Champoux at 415-459-2000 or ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,marincountyfamilylaw.com,22,26,2,284,79,637,,
divorce law near me,San Rafael,FamilyLaw-HighVolume -- San Rafael.xlsx,3,Family & Children's Law Center,https://www.faclcmarin.org/,"1401 Los Gamos Drive, Suite 200, San Rafael, CA 94903. Hours/Horas: Monday/Lunes through Thursday/Jueves 9am-5pm. We are closed/Cerramos: 12pm-1pm, and 12-1 ...",,,,,,,"{'type': None, 'hours': None, 'phone': None}",,faclcmarin.org,21,25,-1,166,72,167,,
